#Matrix A = data/stocks/freddie_mac.csv
#Matrix B = data/stocks/fannie_mae.csv
2008-01-29	177	0.0428823	0.0541293	28.45	32.33	0.969687	0.981684
2008-01-28	178	0.0253511	-0.00685149	29.19	32.11	0.913132	0.351435
2008-01-25	179	-0.0110842	-0.0391586	28.87	30.9	0.257605	0.0420951
2008-01-24	180	0.0758642	0.0701174	31.24	33.23	0.99111	0.990253
2008-01-23	181	0.015753	0.0168639	31.74	33.8	0.822515	0.832155
2008-01-22	182	-0.133976	-0.0836806	27.99	31.19	0.00396315	0.00846187
2008-01-18	183	-0.0366667	0.00160049	27	31.24	0.0485219	0.523672
2008-01-17	184	0.0489609	0.0814466	28.39	34.01	0.978899	0.993038
2008-01-16	185	0.0722223	0.0617931	30.6	36.25	0.990253	0.987039
2008-01-15	186	-0.02	-0.0274944	30	35.28	0.139353	0.0872965
2008-01-14	187	0.00891974	0.0194553	30.27	35.98	0.707476	0.862789
2008-01-11	188	-0.0525035	-0.00756092	28.76	35.71	0.0202442	0.335368
2008-01-10	189	-0.0569644	-0.0543254	27.21	33.87	0.0163882	0.0176735
2008-01-09	190	-0.02718	-0.0654293	26.49	31.79	0.0845116	0.0121037
2008-01-08	191	-0.0141653	-0.0341575	26.12	30.74	0.212189	0.0566624
2008-01-07	192	0.0822206	0.0760445	28.46	33.27	0.992181	0.991752
2008-01-04	193	0.00628493	-0.00543972	28.64	33.09	0.652207	0.384212
2008-01-03	194	0.0887687	0.0521341	31.43	34.91	0.993466	0.981255
2008-01-02	195	0.0165832	0.0411975	31.96	36.41	0.832798	0.968188
2007-12-31	196	0.039086	0.0628056	33.26	38.85	0.961975	0.988111
2007-12-28	197	-0.040025	-0.0426731	31.98	37.26	0.0384533	0.0345973
2007-12-27	198	0.027668	0.0319564	32.89	38.49	0.925771	0.943123
2007-12-26	199	-0.0391785	-0.0206842	31.65	37.71	0.0412382	0.140638
2007-12-24	200	0.0155522	-0.011263	32.15	37.29	0.819944	0.264246
2007-12-21	201	-0.0638651	-0.037274	30.22	35.95	0.0136033	0.0472365
2007-12-20	202	0.0165962	-0.037518	30.73	34.65	0.833226	0.0465938
2007-12-19	203	0.0348618	0.0247677	31.84	35.53	0.951907	0.907348
2007-12-18	204	0.018193	-0.00423962	32.43	35.38	0.850793	0.412061
2007-12-17	205	-0.0650246	-0.0551745	30.45	33.53	0.0129606	0.0168166
2007-12-14	206	0.0205854	0.00504457	31.09	33.7	0.874357	0.61386
2007-12-13	207	0.0186237	0.00236821	31.68	33.78	0.854863	0.541238
2007-12-12	208	-0.0757215	-0.0819987	29.45	31.22	0.00910454	0.00889032
2007-12-11	209	0.0283734	0.0630252	30.31	33.32	0.929199	0.988325
2007-12-10	210	0.106427	0.07109	33.92	35.87	0.995394	0.990467
2007-12-07	211	0.0142401	0.00361114	34.41	36	0.799379	0.5768
2007-12-06	212	0.0420378	0.0438247	35.92	37.65	0.967545	0.972901
2007-12-05	213	-0.0703217	-0.0723441	33.56	35.11	0.0110326	0.0101757
2007-12-04	214	-0.07289	-0.0269085	31.28	34.19	0.0101757	0.0911525
2007-12-03	215	0.0363524	0.0295203	32.46	35.23	0.956191	0.933483
2007-11-30	216	0.0438881	0.0565078	33.95	37.34	0.971401	0.98404
2007-11-29	217	-0.188309	-0.18615	28.57	31.48	0.00224936	0.00182091
2007-11-28	218	-0.00316012	-0.00286716	28.48	31.39	0.43584	0.443123
2007-11-27	219	-0.143316	-0.0987049	24.91	28.57	0.00374893	0.0052485
2007-11-26	220	-0.0501687	-0.0163643	23.72	28.11	0.0230291	0.18991
2007-11-23	221	0.074522	0.10163	25.63	31.29	0.990681	0.994752
2007-11-21	222	-0.0182757	-0.101373	25.17	28.41	0.157348	0.00503428
2007-11-20	223	0.0278099	-0.0349726	25.89	27.45	0.9262	0.0540917
2007-11-19	224	0.286777	0.248357	36.3	36.52	0.999464	0.999036
2007-11-16	225	0.0791476	0.0763784	39.42	39.54	0.991538	0.991967
2007-11-15	226	0.0271471	0.0547454	40.52	41.83	0.924272	0.982755
2007-11-14	227	0.0528284	0.0998494	42.78	46.47	0.982112	0.994109
2007-11-13	228	0.00834494	0.0282308	43.14	47.82	0.69548	0.927057
2007-11-12	229	-0.114153	-0.0454744	38.72	45.74	0.00482005	0.0296701
2007-11-09	230	0.0408719	0.0394792	40.37	47.62	0.965617	0.96476
2007-11-08	231	0.0483262	0.0161158	42.42	48.4	0.977828	0.823586
2007-11-07	232	0.0290684	-0.000206698	43.69	48.39	0.931769	0.497965
2007-11-06	233	0.0861745	0.101059	47.81	53.83	0.993038	0.994323
2007-11-05	234	-0.0432031	-0.065097	45.83	50.54	0.0337404	0.0123179
2007-11-02	235	0.0205172	0.0115392	46.79	51.13	0.873715	0.750964
2007-11-01	236	0.0221525	0.0347366	47.85	52.97	0.888282	0.952335
2007-10-31	237	0.0535997	0.0443803	50.56	55.43	0.982969	0.974186
2007-10-30	238	-0.00536887	-0.000722169	50.29	55.39	0.37907	0.490039
2007-10-29	239	-0.00379246	0.00734767	50.1	55.8	0.422986	0.665917
2007-10-26	240	0.0178396	0.0354365	51.01	57.85	0.846508	0.954906
2007-10-25	241	-0.0414455	-0.0483871	48.98	55.18	0.0356684	0.023886
2007-10-24	242	0.00890325	-0.0188331	49.42	54.16	0.707262	0.162918
2007-10-23	243	0.0411332	0.0356125	51.54	56.16	0.96626	0.955548
2007-10-22	244	-0.00801877	-0.00214131	51.13	56.04	0.32123	0.458976
2007-10-19	245	0.00447818	0.0119887	51.36	56.72	0.603149	0.760604
2007-10-18	246	0.0300283	0.0337308	52.95	58.7	0.937339	0.950621
2007-10-17	247	0.0271909	0.0206873	54.43	59.94	0.924486	0.875857
2007-10-16	248	0.0242022	0.0244141	55.78	61.44	0.904135	0.903706
2007-10-15	249	0.0234594	0.0177458	57.12	62.55	0.899636	0.843509
2007-10-12	250	0.0267507	0.017282	58.69	63.65	0.922344	0.837939
2007-10-11	251	0.00254931	-0.00141599	58.84	63.56	0.549807	0.477185
2007-10-10	252	0.0204761	0.0067198	60.07	63.99	0.872644	0.65392
2007-10-09	253	0.0116815	0.00821443	60.78	64.52	0.75889	0.688196
2007-10-08	254	0.000328955	0.000619593	60.8	64.56	0.503963	0.504177
2007-10-05	255	0.00993325	0.00462539	61.41	64.86	0.722901	0.604006
2007-10-04	256	-0.00392352	0.00138562	61.17	64.95	0.418702	0.518745
2007-10-03	257	-0.0114087	-0.0204241	60.48	63.65	0.253106	0.14428
2007-10-02	258	-0.00699298	-0.0148278	60.06	62.72	0.345009	0.209833
2007-10-01	259	-0.028777	-0.0413416	58.38	60.23	0.0770137	0.0365253
2007-09-28	260	-0.0218799	-0.0276403	57.13	58.61	0.124357	0.0866538
2007-09-27	261	0.0163568	0.0190795	58.08	59.75	0.828727	0.859147
